plot,year,corner,scale,spcode
319,2008,1,0.1,bromjapo
319,2008,2,1,bromjapo
319,2008,3,10,bromjapo
319,2008,4,0.01,bromjapo
319,2008,1,0.01,buchdact
319,2008,4,10,buchdact
319,2008,3,10,callalca
319,2008,2,1,carebush
319,2008,1,10,careceph
319,2008,3,1,careceph
319,2008,1,0.01,carefest
319,2008,2,0.1,carefest
319,2008,3,0.01,carefest
319,2008,4,1,carefest
319,2008,2,0.01,caregrav
319,2008,4,10,caregrav
319,2008,3,10,caremicr
319,2008,1,10,chaetain
319,2008,4,1,chaetain
319,2008,4,10,chlovert
319,2008,4,10,cirsundu
319,2008,1,0.01,conycana
319,2008,2,1,conycana
319,2008,3,0.1,conycana
319,2008,4,0.1,conycana
319,2008,4,1,crotmona
319,2008,3,10,cuscpent
319,2008,1,0.01,cypelupu
319,2008,3,0.1,cypelupu
319,2008,4,0.1,cypelupu
319,2008,1,10,delpcaro
319,2008,1,10,desmilli
319,2008,1,1,dicholig
319,2008,2,0.1,dicholig
319,2008,3,0.1,dicholig
319,2008,4,1,dicholig
319,2008,3,10,digicogn
319,2008,4,10,digicogn
319,2008,1,1,dracampl
319,2008,4,1,dracampl
319,2008,1,10,elymvirg
319,2008,2,0.01,elymvirg
319,2008,3,1,elymvirg
319,2008,4,10,elymvirg
319,2008,1,10,eragspec
319,2008,2,1,eragspec
319,2008,3,10,eragspec
319,2008,4,0.01,eragspec
319,2008,4,10,erigphil
319,2008,1,10,erigstri
319,2008,2,10,erigstri
319,2008,3,10,erigstri
319,2008,4,1,erigstri
319,2008,NA,100,gamopurp
319,2008,1,10,geracaro
319,2008,2,10,geracaro
319,2008,3,10,geracaro
319,2008,1,10,gnapobtu
319,2008,1,0.01,hordpusi
319,2008,2,1,hordpusi
319,2008,3,0.1,hordpusi
319,2008,4,0.1,hordpusi
319,2008,1,0.01,kummstip
319,2008,2,1,kummstip
319,2008,3,0.1,kummstip
319,2008,4,1,kummstip
319,2008,1,10,lepivirg
319,2008,2,0.1,lespproc
319,2008,3,1,lespproc
319,2008,1,10,malvhisp
319,2008,NA,100,medilupu
319,2008,1,10,monacitr
319,2008,4,10,monacitr
319,2008,NA,100,oenospec
319,2008,1,10,ophienge
319,2008,3,1,ophienge
319,2008,4,0.01,ophienge
319,2008,1,1,oxaldill
319,2008,2,0.01,oxaldill
319,2008,3,0.1,oxaldill
319,2008,4,0.1,oxaldill
319,2008,1,1,oxalviol
319,2008,3,0.1,oxalviol
319,2008,4,10,oxalviol
319,2008,1,10,panivirg
319,2008,2,0.1,panivirg
319,2008,4,10,panivirg
319,2008,1,0.1,paspseta
319,2008,2,1,paspseta
319,2008,3,10,paspseta
319,2008,4,10,paspseta
319,2008,3,10,phalcaro
319,2008,2,1,physpumi
319,2008,3,10,physpumi
319,2008,4,10,physpumi
319,2008,2,0.01,poaprate
319,2008,3,1,poaprate
319,2008,4,10,poaprate
319,2008,1,0.01,psortenu
319,2008,3,10,psortenu
319,2008,4,1,psortenu
319,2008,1,10,raticolu
319,2008,3,10,raticolu
319,2008,4,10,raticolu
319,2008,2,1,ruelhumi
319,2008,3,10,ruelhumi
319,2008,2,10,salvazur
319,2008,1,10,schiscop
319,2008,2,0.1,schiscop
319,2008,3,1,schiscop
319,2008,4,0.01,schiscop
319,2008,2,1,setaparv
319,2008,3,10,setaparv
319,2008,1,10,sileanti
319,2008,4,10,sileanti
319,2008,1,10,solacaro
319,2008,1,10,sorgnuta
319,2008,2,10,sorgnuta
319,2008,3,0.01,sorgnuta
319,2008,1,1,spheobtu
319,2008,2,10,spheobtu
319,2008,3,1,spheobtu
319,2008,4,1,spheobtu
319,2008,1,0.01,sporcomp
319,2008,2,10,sporcomp
319,2008,3,0.01,sporcomp
319,2008,4,10,sporcomp
319,2008,1,10,stroleio
319,2008,2,1,stroleio
319,2008,3,1,stroleio
319,2008,4,10,stroleio
319,2008,1,10,tragbeto
319,2008,2,0.1,tridflav
319,2008,4,10,tridflav
319,2008,1,0.01,trioperf
319,2008,2,0.1,trioperf
319,2008,3,1,trioperf
319,2008,4,1,trioperf
319,2008,2,10,tripdact
319,2008,NA,100,vernarka
319,2008,1,1,vernbald
319,2008,2,0.1,vernbald
319,2008,3,1,vernbald
319,2008,4,10,vernbald
319,2008,2,10,veroarve
319,2008,3,10,veroarve
319,2008,4,0.1,veroarve
319,2008,2,1,violsoro
319,2008,1,10,vulpocto
319,2008,2,10,vulpocto
331,2008,1,0.01,achimill
331,2008,2,10,achimill
331,2008,3,1,achimill
331,2008,4,10,achimill
331,2008,1,10,ambrarte
331,2008,4,0.1,ambrarte
331,2008,1,10,ambrbide
331,2008,4,10,ambrbide
331,2008,1,0.01,ambrpsil
331,2008,2,0.01,ambrpsil
331,2008,3,0.01,ambrpsil
331,2008,4,0.1,ambrpsil
331,2008,1,0.1,andrgera
331,2008,2,0.01,andrgera
331,2008,4,10,andrgera
331,2008,1,1,andrvirg
331,2008,2,0.1,andrvirg
331,2008,1,1,asclviri
331,2008,2,1,asclviri
331,2008,3,10,asclviri
331,2008,4,10,asclviri
331,2008,1,1,bromjapo
331,2008,2,10,bromjapo
331,2008,3,10,bromjapo
331,2008,4,0.1,bromjapo
331,2008,1,10,careceph
331,2008,2,1,careceph
331,2008,2,0.1,carefest
331,2008,4,10,carefest
331,2008,1,1,caregrav
331,2008,3,10,caregrav
331,2008,1,1,chamfasc
331,2008,2,0.1,chamfasc
331,2008,3,10,chamfasc
331,2008,4,10,chamfasc
331,2008,4,10,chrypilo
331,2008,1,10,conycana
331,2008,2,10,conycana
331,2008,3,10,conycana
331,2008,4,10,conycana
331,2008,1,0.01,crotglan
331,2008,2,0.1,crotglan
331,2008,3,0.1,crotglan
331,2008,4,1,crotglan
331,2008,3,0.01,cynodact
331,2008,4,10,cynodact
331,2008,1,0.1,cypeechi
331,2008,2,1,cypeechi
331,2008,3,0.01,cypeechi
331,2008,4,1,cypeechi
331,2008,1,1,cypelupu
331,2008,2,1,cypelupu
331,2008,3,10,cypelupu
331,2008,4,0.1,cypelupu
331,2008,1,0.1,desmcili
331,2008,2,10,desmcili
331,2008,4,10,desmcili
331,2008,2,0.1,desmsess
331,2008,2,0.1,dichacum
331,2008,1,10,dichspha
331,2008,2,10,dichspha
331,2008,1,0.01,digicogn
331,2008,2,0.1,digicogn
331,2008,3,10,digicogn
331,2008,4,10,digicogn
331,2008,1,1,digisang
331,2008,2,0.01,digisang
331,2008,3,0.01,digisang
331,2008,4,0.01,digisang
331,2008,1,0.1,diodtere
331,2008,2,1,diodtere
331,2008,3,0.1,diodtere
331,2008,4,0.1,diodtere
331,2008,1,10,eragspec
331,2008,2,10,eragspec
331,2008,3,10,eragspec
331,2008,4,10,eragspec
331,2008,2,10,fimbpube
331,2008,1,0.01,galaregu
331,2008,2,1,galaregu
331,2008,3,10,galaregu
331,2008,4,10,galaregu
331,2008,1,1,gamopurp
331,2008,2,1,gamopurp
331,2008,4,10,gamopurp
331,2008,1,10,geracaro
331,2008,3,10,geracaro
331,2008,1,10,hedehisp
331,2008,2,10,hedehisp
331,2008,1,1,juncinte
331,2008,2,10,juncinte
331,2008,3,10,juncinte
331,2008,4,1,juncinte
331,2008,1,1,juncmarg
331,2008,2,1,juncmarg
331,2008,3,10,juncmarg
331,2008,4,0.1,juncmarg
331,2008,1,1,kummstip
331,2008,2,0.1,kummstip
331,2008,4,1,kummstip
331,2008,1,1,kummstri
331,2008,3,0.1,kummstri
331,2008,4,0.01,kummstri
331,2008,1,10,lepivirg
331,2008,2,1,lepivirg
331,2008,3,0.1,lepivirg
331,2008,4,0.1,lepivirg
331,2008,3,10,lespvirg
331,2008,4,10,lespvirg
331,2008,1,0.01,oxaldill
331,2008,2,0.01,oxaldill
331,2008,3,1,oxaldill
331,2008,4,10,oxaldill
331,2008,1,10,paniance
331,2008,1,0.1,paspseta
331,2008,2,0.1,paspseta
331,2008,3,1,paspseta
331,2008,4,0.1,paspseta
331,2008,3,10,planaris
331,2008,4,1,planaris
331,2008,1,10,planvirg
331,2008,2,10,planvirg
331,2008,3,0.1,planvirg
331,2008,4,1,planvirg
331,2008,1,10,pyrrcaro
331,2008,3,10,pyrrcaro
331,2008,4,1,pyrrcaro
331,2008,1,1,rhynharv
331,2008,2,1,rhynharv
331,2008,4,10,rhynharv
331,2008,1,0.1,rubuostr
331,2008,4,10,rubuostr
331,2008,1,1,rudbhirt
331,2008,2,10,rudbhirt
331,2008,3,0.01,rudbhirt
331,2008,4,0.1,rudbhirt
331,2008,1,1,schiscop
331,2008,2,0.1,schiscop
331,2008,1,10,setaparv
331,2008,2,1,setaparv
331,2008,3,10,setaparv
331,2008,2,1,solacaro
331,2008,3,0.1,solacaro
331,2008,1,1,sporcomp
331,2008,4,1,sporcomp
331,2008,1,10,stroleio
331,2008,2,0.01,stroleio
331,2008,3,0.1,stroleio
331,2008,4,1,stroleio
331,2008,1,10,stylbifl
331,2008,3,10,stylbifl
331,2008,2,10,tridflav
331,2008,3,10,tridflav
331,2008,4,10,tridflav
331,2008,1,10,verbthap
331,2008,2,0.1,verbthap
331,2008,3,10,verbthap
331,2008,1,1,acalgrac
331,2008,3,10,acalgrac
331,2008,4,10,acalgrac
331,2008,1,10,acalvirg
331,2008,2,1,acalvirg
331,2008,4,10,aegicyli
331,2008,1,10,agrohyem
331,2008,1,1,anagmini
331,2008,4,10,anagmini
331,2008,NA,100,antenegl
331,2008,2,10,chamnuta
331,2008,3,10,chlovert
331,2008,2,10,coregran
331,2008,1,10,crotsagi
331,2008,1,10,crotwill
331,2008,1,0.1,cypepseu
331,2008,4,1,cypepseu
331,2008,1,1,erigstri
331,2008,1,10,heleamar
331,2008,3,10,heleamar
331,2008,4,1,heleamar
331,2008,3,1,hordpusi
331,2008,4,1,hordpusi
331,2008,1,10,isolcari
331,2008,2,10,isolcari
331,2008,NA,100,lespproc
331,2008,3,0.01,lithinci
331,2008,1,10,nuttcana
331,2008,2,10,nuttcana
331,2008,3,10,nuttcana
331,2008,4,10,nuttcana
331,2008,1,10,oenolini
331,2008,4,0.1,oenospec
331,2008,1,10,oxalviol
331,2008,2,10,oxalviol
331,2008,3,10,oxalviol
331,2008,4,10,oxalviol
331,2008,1,10,paripens
331,2008,1,10,planpata
331,2008,2,10,planpata
331,2008,3,10,planpata
331,2008,4,1,planpata
331,2008,1,1,polyvert
331,2008,2,1,polyvert
331,2008,4,10,pyrrgran
331,2008,1,10,rumehast
331,2008,3,10,rumehast
331,2008,4,10,rumehast
331,2008,1,0.01,sibavirg
331,2008,2,1,sorgnuta
331,2008,1,10,verbstri
331,2008,2,10,veroarve
331,2008,3,0.1,veroarve
331,2008,1,10,vulpocto
331,2008,3,1,vulpocto
331,2008,4,1,vulpocto
331,2008,NA,100,xantstru
343,2008,1,10,acalgrac
343,2008,1,0.1,acalvirg
343,2008,2,1,acalvirg
343,2008,3,1,acalvirg
343,2008,4,0.01,acalvirg
343,2008,1,10,achimill
343,2008,2,1,achimill
343,2008,3,1,achimill
343,2008,4,10,achimill
343,2008,2,0.1,agrohyem
343,2008,4,10,agrohyem
343,2008,2,10,ambrarte
343,2008,1,0.1,ambrbide
343,2008,2,0.01,ambrbide
343,2008,3,0.01,ambrbide
343,2008,4,0.01,ambrbide
343,2008,1,10,ambrpsil
343,2008,2,0.1,ambrpsil
343,2008,3,0.1,ambrpsil
343,2008,4,10,ambrpsil
343,2008,1,0.1,andrgera
343,2008,2,10,andrgera
343,2008,3,0.01,andrgera
343,2008,4,0.1,andrgera
343,2008,1,10,andrvirg
343,2008,2,1,andrvirg
343,2008,3,10,andrvirg
343,2008,4,0.1,andrvirg
343,2008,2,0.01,antenegl
343,2008,3,0.01,antenegl
343,2008,1,10,asclviri
343,2008,2,1,asclviri
343,2008,3,1,asclviri
343,2008,4,1,asclviri
343,2008,1,1,asteeric
343,2008,2,1,asteeric
343,2008,3,1,asteeric
343,2008,4,0.1,asteeric
343,2008,1,0.1,asteoole
343,2008,2,1,asteoole
343,2008,3,0.1,asteoole
343,2008,4,0.1,asteoole
343,2008,1,0.1,bromjapo
343,2008,2,0.1,bromjapo
343,2008,3,1,bromjapo
343,2008,4,1,bromjapo
343,2008,1,0.1,careamph
343,2008,2,1,careamph
343,2008,3,1,careamph
343,2008,4,10,careamph
343,2008,1,10,carebush
343,2008,2,10,carebush
343,2008,1,0.01,carefest
343,2008,2,1,carefest
343,2008,3,0.01,carefest
343,2008,4,0.01,carefest
343,2008,1,10,caregrav
343,2008,2,10,caregrav
343,2008,3,10,caregrav
343,2008,4,10,caregrav
343,2008,4,1,caremicr
343,2008,1,10,cerafont
343,2008,2,0.1,cerafont
343,2008,4,1,cerafont
343,2008,2,10,conycana
343,2008,4,10,conycana
343,2008,1,1,cypeechi
343,2008,2,10,cypeechi
343,2008,3,10,cypeechi
343,2008,4,1,cypeechi
343,2008,1,10,cypelupu
343,2008,2,10,cypelupu
343,2008,3,10,cypelupu
343,2008,2,10,cypepseu
343,2008,1,10,desmpani
343,2008,1,0.1,dichacum
343,2008,2,0.1,dichacum
343,2008,3,0.1,dichacum
343,2008,4,1,dichacum
343,2008,1,10,dicholig
343,2008,2,1,dicholig
343,2008,3,1,dicholig
343,2008,4,10,dicholig
343,2008,1,1,digicogn
343,2008,2,0.1,digicogn
343,2008,3,1,digicogn
343,2008,4,10,digicogn
343,2008,4,10,digisang
343,2008,1,1,elymcana
343,2008,2,0.01,elymcana
343,2008,3,10,elymcana
343,2008,4,10,elymcana
343,2008,1,10,elymvirg
343,2008,4,10,elymvirg
343,2008,2,10,eragspec
343,2008,1,1,erigstri
343,2008,2,0.01,erigstri
343,2008,3,10,erigstri
343,2008,4,10,erigstri
343,2008,2,10,fimbpube
343,2008,3,1,fimbpube
343,2008,4,1,fimbpube
343,2008,2,10,fragvirg
343,2008,1,1,gamopurp
343,2008,2,10,gamopurp
343,2008,3,10,gamopurp
343,2008,4,10,gamopurp
343,2008,1,10,geracaro
343,2008,2,10,geracaro
343,2008,3,10,geracaro
343,2008,3,10,hedehisp
343,2008,1,1,hordpusi
343,2008,2,1,hordpusi
343,2008,3,1,hordpusi
343,2008,4,10,hordpusi
343,2008,1,1,juncinte
343,2008,2,1,juncinte
343,2008,3,10,juncinte
343,2008,4,10,juncinte
343,2008,1,10,juncmarg
343,2008,2,10,juncmarg
343,2008,3,10,juncmarg
343,2008,4,10,juncmarg
343,2008,1,10,kummstip
343,2008,2,0.01,kummstip
343,2008,3,0.1,kummstip
343,2008,4,10,kummstip
343,2008,1,0.01,kummstri
343,2008,3,10,kummstri
343,2008,4,0.1,kummstri
343,2008,4,10,lespcune
343,2008,2,10,lespproc
343,2008,4,1,lespvirg
343,2008,1,0.1,oxaldill
343,2008,2,1,oxaldill
343,2008,3,0.1,oxaldill
343,2008,4,10,oxaldill
343,2008,4,1,paniance
343,2008,4,10,panivirg
343,2008,1,1,paspseta
343,2008,2,0.1,paspseta
343,2008,3,10,paspseta
343,2008,4,10,paspseta
343,2008,1,10,phalcaro
343,2008,4,10,phalcaro
343,2008,1,1,poaprate
343,2008,2,10,poaprate
343,2008,3,0.1,poaprate
343,2008,4,10,poaprate
343,2008,4,10,polyvert
343,2008,1,1,rubuostr
343,2008,2,10,rubuostr
343,2008,4,10,rubuostr
343,2008,1,10,ruelhumi
343,2008,2,1,ruelhumi
343,2008,3,10,ruelhumi
343,2008,4,10,ruelhumi
343,2008,1,10,rumecris
343,2008,1,0.1,schiscop
343,2008,2,0.01,schiscop
343,2008,3,0.1,schiscop
343,2008,4,1,schiscop
343,2008,2,1,scirpend
343,2008,1,10,setaparv
343,2008,2,1,setaparv
343,2008,3,10,setaparv
343,2008,4,10,setaparv
343,2008,3,10,sisycamp
343,2008,NA,100,solacaro
343,2008,1,0.1,sorgnuta
343,2008,2,1,sorgnuta
343,2008,3,1,sorgnuta
343,2008,4,0.1,sorgnuta
343,2008,2,0.1,spheobtu
343,2008,1,0.01,sporcomp
343,2008,2,10,sporcomp
343,2008,3,0.01,sporcomp
343,2008,4,1,sporcomp
343,2008,1,10,stroleio
343,2008,2,10,stroleio
343,2008,1,10,tridflav
343,2008,2,10,tridflav
343,2008,NA,100,tripdact
343,2008,4,1,unknspir
343,2008,3,10,vernbald
343,2008,4,10,vernbald
346,2008,1,10,acalgrac
346,2008,2,0.1,acalgrac
346,2008,3,1,acalgrac
346,2008,4,1,acalgrac
346,2008,1,10,acalvirg
346,2008,2,10,acalvirg
346,2008,3,10,acalvirg
346,2008,4,10,acalvirg
346,2008,1,0.1,ambrpsil
346,2008,2,10,ambrpsil
346,2008,3,1,ambrpsil
346,2008,4,1,ambrpsil
346,2008,NA,100,amorcane
346,2008,1,0.01,andrgera
346,2008,2,0.1,andrgera
346,2008,3,0.1,andrgera
346,2008,4,1,andrgera
346,2008,1,0.1,andrvirg
346,2008,2,0.1,andrvirg
346,2008,4,10,andrvirg
346,2008,3,10,antenegl
346,2008,1,0.1,arteludo
346,2008,4,10,asclvert
346,2008,1,1,asclviri
346,2008,2,10,asclviri
346,2008,1,1,asteeric
346,2008,2,10,asteeric
346,2008,3,10,asteeric
346,2008,4,10,asteeric
346,2008,1,10,baptaust
346,2008,3,10,baptbrac
346,2008,4,1,baptbrac
346,2008,2,10,briceupa
346,2008,1,10,careamph
346,2008,2,10,careamph
346,2008,4,10,careamph
346,2008,2,1,carebush
346,2008,3,10,carebush
346,2008,4,10,carebush
346,2008,1,10,careceph
346,2008,1,0.1,carefest
346,2008,2,0.1,carefest
346,2008,3,0.01,carefest
346,2008,4,0.01,carefest
346,2008,1,10,caregrav
346,2008,4,10,caregrav
346,2008,3,10,caremicr
346,2008,4,1,caremicr
346,2008,2,10,cerafont
346,2008,1,1,conycana
346,2008,1,10,cypelupu
346,2008,3,10,cypeseti
346,2008,1,10,dalecand
346,2008,2,10,dalecand
346,2008,3,10,delpcaro
346,2008,1,0.1,dicholig
346,2008,2,10,dicholig
346,2008,3,10,dicholig
346,2008,4,1,dicholig
346,2008,3,10,digicogn
346,2008,4,10,elymcana
346,2008,1,1,elymvirg
346,2008,2,10,elymvirg
346,2008,4,0.1,elymvirg
346,2008,1,10,eragspec
346,2008,2,10,eragspec
346,2008,3,10,eragspec
346,2008,4,1,erechier
346,2008,4,10,erigstri
346,2008,1,10,euphdent
346,2008,3,10,koelmacr
346,2008,4,10,koelmacr
346,2008,1,10,kummstip
346,2008,2,10,kummstip
346,2008,3,0.01,kummstip
346,2008,4,0.1,kummstip
346,2008,NA,100,lespproc
346,2008,4,10,medilupu
346,2008,1,10,mimoquad
346,2008,3,10,mimoquad
346,2008,2,1,monafist
346,2008,3,10,monafist
346,2008,4,10,monafist
346,2008,4,10,nemagemi
346,2008,1,10,oxaldill
346,2008,2,10,oxaldill
346,2008,3,1,oxaldill
346,2008,4,0.1,oxaldill
346,2008,3,10,oxalviol
346,2008,2,10,paniance
346,2008,3,1,paniance
346,2008,4,10,paniance
346,2008,1,1,panivirg
346,2008,2,10,panivirg
346,2008,3,1,panivirg
346,2008,4,1,panivirg
346,2008,1,1,physpumi
346,2008,4,10,physpumi
346,2008,1,10,physvirg
346,2008,2,10,physvirg
346,2008,3,10,physvirg
346,2008,4,1,physvirg
346,2008,4,10,poaprate
346,2008,1,10,polyvert
346,2008,2,10,polyvert
346,2008,3,10,polyvert
346,2008,4,10,polyvert
346,2008,1,10,prenaspe
346,2008,4,10,prenaspe
346,2008,1,10,psortenu
346,2008,3,10,rubuostr
346,2008,1,1,ruelhumi
346,2008,2,1,ruelhumi
346,2008,3,0.1,ruelhumi
346,2008,4,0.01,ruelhumi
346,2008,NA,100,salvazur
346,2008,1,0.1,schiscop
346,2008,2,0.01,schiscop
346,2008,3,1,schiscop
346,2008,4,0.1,schiscop
346,2008,2,10,seneplat
346,2008,2,10,setaparv
346,2008,2,10,sisycamp
346,2008,3,10,sisycamp
346,2008,1,10,solacaro
346,2008,3,1,solacaro
346,2008,4,10,solacaro
346,2008,1,1,solicana
346,2008,4,10,solicana
346,2008,1,0.1,solirigi
346,2008,2,0.1,solirigi
346,2008,3,0.01,solirigi
346,2008,4,0.01,solirigi
346,2008,1,1,sorgnuta
346,2008,2,0.01,sorgnuta
346,2008,3,10,sorgnuta
346,2008,4,10,sorgnuta
346,2008,4,10,spheobtu
346,2008,1,0.01,sporcomp
346,2008,2,0.01,sporcomp
346,2008,3,1,sporcomp
346,2008,4,0.01,sporcomp
346,2008,1,1,stroleio
346,2008,2,0.1,stroleio
346,2008,3,10,stroleio
346,2008,4,1,stroleio
346,2008,1,0.1,symporbi
346,2008,3,10,tridflav
346,2008,4,10,tridflav
346,2008,1,10,tripdact
346,2008,NA,100,ulmurubr
346,2008,1,10,vernbald
346,2008,2,0.1,vernbald
346,2008,1,1,violsoro
346,2008,4,10,violsoro
350,2008,1,0.1,acalvirg
350,2008,2,10,acalvirg
350,2008,3,10,acalvirg
350,2008,4,0.01,acalvirg
350,2008,1,10,achimill
350,2008,2,10,achimill
350,2008,3,10,achimill
350,2008,4,10,achimill
350,2008,1,10,agrohyem
350,2008,2,1,agrohyem
350,2008,3,10,agrohyem
350,2008,4,1,agrohyem
350,2008,1,0.01,ambrbide
350,2008,2,0.1,ambrbide
350,2008,3,0.01,ambrbide
350,2008,4,0.1,ambrbide
350,2008,1,0.1,ambrpsil
350,2008,2,0.1,ambrpsil
350,2008,3,0.1,ambrpsil
350,2008,4,0.1,ambrpsil
350,2008,3,10,amorcane
350,2008,4,10,amorcane
350,2008,1,1,andrgera
350,2008,2,1,andrgera
350,2008,3,0.1,andrgera
350,2008,4,0.1,andrgera
350,2008,1,10,andrvirg
350,2008,2,0.01,andrvirg
350,2008,3,10,andrvirg
350,2008,4,0.1,andrvirg
350,2008,1,1,apoccann
350,2008,1,0.01,asclviri
350,2008,3,10,asclviri
350,2008,4,10,asclviri
350,2008,1,10,asteeric
350,2008,2,0.1,asteeric
350,2008,3,0.1,asteeric
350,2008,4,0.01,asteeric
350,2008,1,10,bromjapo
350,2008,2,1,bromjapo
350,2008,3,10,bromjapo
350,2008,1,10,buchdact
350,2008,3,10,buchdact
350,2008,4,10,buchdact
350,2008,3,10,callalca
350,2008,1,0.01,carebush
350,2008,2,10,carebush
350,2008,4,10,carebush
350,2008,2,1,careceph
350,2008,1,10,carefest
350,2008,2,10,carefest
350,2008,4,0.01,carefest
350,2008,1,10,caregrav
350,2008,2,10,caregrav
350,2008,3,10,caregrav
350,2008,4,10,caregrav
350,2008,2,10,caremicr
350,2008,1,10,chamfasc
350,2008,2,10,chamfasc
350,2008,4,1,chamfasc
350,2008,1,10,chamnuta
350,2008,3,10,chamnuta
350,2008,1,0.1,cirsalti
350,2008,2,10,cuscpent
350,2008,3,1,cuscpent
350,2008,4,10,cuscpent
350,2008,1,0.1,cypeechi
350,2008,2,10,cypeechi
350,2008,3,10,cypeechi
350,2008,4,10,cypeechi
350,2008,1,0.1,cypelupu
350,2008,2,10,cypelupu
350,2008,3,1,cypelupu
350,2008,4,10,cypelupu
350,2008,NA,100,cypepseu
350,2008,NA,100,dalecand
350,2008,NA,100,desmlept
350,2008,1,10,dichacum
350,2008,2,10,dichacum
350,2008,3,1,dichacum
350,2008,4,0.1,dichacum
350,2008,1,0.1,dicholig
350,2008,2,0.1,dicholig
350,2008,3,0.01,dicholig
350,2008,4,0.1,dicholig
350,2008,1,1,digicogn
350,2008,2,0.01,digicogn
350,2008,4,10,digicogn
350,2008,NA,100,elymcana
350,2008,1,0.1,elymvirg
350,2008,2,1,elymvirg
350,2008,3,0.1,elymvirg
350,2008,4,1,elymvirg
350,2008,1,1,eragspec
350,2008,2,1,eragspec
350,2008,3,10,eragspec
350,2008,1,0.1,erigstri
350,2008,2,0.1,erigstri
350,2008,3,0.1,erigstri
350,2008,4,0.1,erigstri
350,2008,1,10,euthgymn
350,2008,2,0.01,euthgymn
350,2008,3,10,euthgymn
350,2008,4,10,euthgymn
350,2008,3,10,fimbpube
350,2008,4,10,fimbpube
350,2008,4,0.01,fragvirg
350,2008,2,10,gamopurp
350,2008,3,10,hedehisp
350,2008,4,10,hedehisp
350,2008,1,1,helimoll
350,2008,1,10,hordpusi
350,2008,3,0.1,hordpusi
350,2008,3,10,houspusi
350,2008,1,10,juncinte
350,2008,2,10,juncinte
350,2008,3,10,juncinte
350,2008,4,10,juncinte
350,2008,1,10,krigcesp
350,2008,2,0.1,krigcesp
350,2008,3,10,krigcesp
350,2008,4,10,krigcesp
350,2008,NA,100,kummstip
350,2008,2,10,kummstri
350,2008,3,10,kummstri
350,2008,4,10,kummstri
350,2008,2,10,lepivirg
350,2008,3,10,lepivirg
350,2008,4,0.1,lepivirg
350,2008,1,10,lespcune
350,2008,2,10,lespcune
350,2008,3,0.1,lespvirg
350,2008,4,10,lespvirg
350,2008,1,1,oxaldill
350,2008,2,10,oxaldill
350,2008,3,10,oxaldill
350,2008,4,0.1,oxaldill
350,2008,4,10,oxalviol
350,2008,4,0.1,paniance
350,2008,1,1,panivirg
350,2008,2,1,panivirg
350,2008,3,1,panivirg
350,2008,4,10,panivirg
350,2008,3,10,paspseta
350,2008,4,10,paspseta
350,2008,1,10,phalcaro
350,2008,2,1,phalcaro
350,2008,3,10,phalcaro
350,2008,4,10,phalcaro
350,2008,3,1,planvirg
350,2008,2,0.1,poaprate
350,2008,3,1,poaprate
350,2008,1,1,polynutt
350,2008,4,10,polynutt
350,2008,1,10,polyvert
350,2008,2,0.01,polyvert
350,2008,3,10,polyvert
350,2008,4,10,polyvert
350,2008,1,1,psortenu
350,2008,3,10,psortenu
350,2008,4,1,psortenu
350,2008,2,10,pyrrcaro
350,2008,3,10,pyrrcaro
350,2008,1,1,raticolu
350,2008,1,1,ruelhumi
350,2008,2,1,ruelhumi
350,2008,4,1,ruelhumi
350,2008,1,10,rumecris
350,2008,2,0.1,salvazur
350,2008,4,10,salvazur
350,2008,1,1,schiscop
350,2008,3,1,schiscop
350,2008,4,10,schiscop
350,2008,2,10,setaparv
350,2008,2,10,sisycamp
350,2008,4,10,sisycamp
350,2008,4,10,solacaro
350,2008,1,10,solicana
350,2008,4,10,solicana
350,2008,1,1,sorgnuta
350,2008,2,1,sorgnuta
350,2008,3,10,sorgnuta
350,2008,4,10,sorgnuta
350,2008,1,0.01,spheobtu
350,2008,2,0.1,spheobtu
350,2008,3,0.1,spheobtu
350,2008,4,1,spheobtu
350,2008,1,0.01,sporcomp
350,2008,2,0.1,sporcomp
350,2008,3,0.01,sporcomp
350,2008,4,10,sporcomp
350,2008,1,10,stroleio
350,2008,2,10,stroleio
350,2008,3,10,stroleio
350,2008,4,1,stroleio
350,2008,1,10,symporbi
350,2008,1,1,unkngaur
350,2008,3,10,unkngaur
350,2008,4,1,unkngaur
350,2008,3,10,unknspir
350,2008,4,10,unknspir
350,2008,3,10,valeradi
350,2008,4,10,valeradi
350,2008,1,10,vernbald
350,2008,1,10,violpeda
350,2008,4,10,violpeda
205,2009,1,1,acalvirg
205,2009,2,0.01,acalvirg
205,2009,3,0.1,acalvirg
205,2009,4,1,acalvirg
205,2009,1,0.1,ambrarte
205,2009,3,10,ambrarte
205,2009,4,1,ambrarte
205,2009,1,0.1,ambrpsil
205,2009,2,1,ambrpsil
205,2009,3,0.1,ambrpsil
205,2009,4,0.1,ambrpsil
205,2009,4,1,amorcane
205,2009,1,0.01,amphdrac
205,2009,2,10,amphdrac
205,2009,3,0.01,amphdrac
205,2009,4,10,amphdrac
205,2009,1,0.01,andrgera
205,2009,2,0.01,andrgera
205,2009,3,0.01,andrgera
205,2009,4,0.1,andrgera
205,2009,1,1,andrvirg
205,2009,2,10,andrvirg
205,2009,4,0.1,andrvirg
205,2009,3,10,apoccann
205,2009,3,10,arnoplan
205,2009,1,10,asclviri
